seller_id,total_orders,avg_delivery,late_rate,avg_review,avg_price,high_late_rate,low_review_score,slow_delivery,is_flagged
02dcd3e8e25bee036e32512bcf175493,15,16.466666666666665,0.3333333333333333,3.933333333333333,89.46000000000001,1,0,0,1
02ecc2a19303f05e59ce133fd923fff7,24,10.375,0.0,4.541666666666667,219.34124999999997,0,0,0,0
02f5837340d7eb4f653d676c7256523a,30,9.166666666666666,0.03333333333333333,4.833333333333333,129.435,0,0,0,0
02f623a8eb246f3c5f7c2f96462654e6,44,8.068181818181818,0.09090909090909091,4.568181818181818,144.95454545454547,0,0,0,0
0417b067eeab773d2f7061a726dc477f,13,16.615384615384617,0.3076923076923077,3.923076923076923,143.01384615384615,1,0,0,1
04308b1ee57b6625f47df1d56f00eedf,92,18.07608695652174,0.11956521739130435,3.9456521739130435,573.6967391304348,0,0,0,0
0432ead42b6c8a0bdf68154add917fdf,87,8.333333333333334,0.034482758620689655,4.551724137931035,87.06206896551724,0,0,0,0
048c2757535328e0d7dac690ad3c0aae,50,17.88,0.14,4.26,181.3016,0,0,0,0
04aa0a1c5ce6b222003403a3e11c3cc0,17,15.882352941176471,0.11764705882352941,3.5294117647058822,324.5882352941176,0,0,0,0
04aba03279157f6d4e0fe8ccaf21963c,15,11.066666666666666,0.06666666666666667,4.533333333333333,161.06666666666666,0,0,0,0
04e38a233f726ef161074ab1c9b0399a,24,11.083333333333334,0.125,4.166666666666667,41.31666666666667,0,0,0,0
0509040ea3fe50071181bbc359eb7738,96,10.979166666666666,0.0625,4.5,38.430729166666666,0,0,0,0
054694fa03fe82cec4b7551487331d74,21,22.476190476190474,0.2857142857142857,3.2857142857142856,394.5761904761905,1,0,1,1
056b4ada5bbc2c50cc7842547dda6b51,65,11.0,0.1076923076923077,4.1692307692307695,187.7446153846154,0,0,0,0
0570350b23eda5444f8d1d9544932058,11,4.0,0.0,5.0,56.99090909090909,0,0,0,0
058cb5aeb36d7c0fcae20fc85d5e0a59,12,9.333333333333334,0.08333333333333333,3.5833333333333335,103.0,0,0,0,0
058fd0aa2bfdb2274e05e1ae971dabb6,63,9.761904761904763,0.07936507936507936,4.365079365079365,119.83968253968253,0,0,0,0
05d2173d43ea568aa0540eba70d2ca76,66,13.909090909090908,0.06060606060606061,4.03030303030303,87.29272727272726,0,0,0,0
